main-forums	answers-forums	2015	0000	3.00	You'll need to check the particular policies of each publisher to see what is allowed and what is not allowed.	If you need to publish the book and you have found one publisher that allows it.
main-forums	answers-forums	2015	0004	0.60	I am not aware of any university run participant pools.	At the universities I've worked in North America, human-subject studies (esp.
main-forums	answers-forums	2015	0007	1.00	Apart from admission (which normally should not be related to age), there is something that's related to your question.	Age is not a PhD admission facor in the continental Europe, too.
main-forums	answers-forums	2015	0020	0.60	This post refers to research in the STEM fields, and may not be applicable to other research topics.	This is about my experience in computer engineering I found that reading for breadth was the more important approach.
main-forums	answers-forums	2015	0022	0.80	If you don't want to pay for Adobe Acrobat Pro, as @schultem mentions, LaTeX can do this with embedded hyperlinks.	If you don't mind hosting your files online, SlideShare is a good solution.
main-forums	answers-forums	2015	0027	2.40	I don't think there are likely to be any standards that address this issue specifically.	You're going to find answers all over the map for this one (i.e., there probably aren't "standards").
main-forums	answers-forums	2015	0033	1.00	My answer would be depending on which GRE are you referring to?	The problem I see with the GREs is that the scoring range is highly compressed.
main-forums	answers-forums	2015	0037	0.20	If you have access to it, you can very easily do that with Thomson Reuters’ Web of Science portal.	You can have a look at the arXiv cultoromics website at http://arxiv.culturomics.org, which however searches in articles on the arXiv.
main-forums	answers-forums	2015	0044	0.60	In general there are a number of different distinct workflows that lead to a poster.	For completeness, Apple's Pages has quite a few nice poster layouts.
main-forums	answers-forums	2015	0049	3.60	It is perfectly okay to ask for the figure knowing well that the other person may not give.	You can always ask, then it is the choice of the author to accept or not.
main-forums	answers-forums	2015	0059	0.20	The academic year does start around September in the USA and I think most European countries.	I would not accelerate things, to avoid getting worse grades that you want.
main-forums	answers-forums	2015	0062	0.20	I will advise exactly the contrary of what bravo just said in another answer : go for A !	You could defer admission, but it's a little unusual to defer for a year.
main-forums	answers-forums	2015	0079	0.00	Edit, again: The question seems to have changed, yet again.	I can think of three reasons why a faculty member might reveal how a student performed on a qualifying examination.
main-forums	answers-forums	2015	0082	0.00	I agree with Seteropere completely, "Network Science" is a very broad subject.	I would say you are approaching it in the wrong way.
main-forums	answers-forums	2015	0089	1.20	Supporting an ideology in an ostentatious manner (rather than privately or discreetly) is a personality problem.	I think for an appropriate answer I'd need to know exactly what the 'bad' ideology is.
main-forums	answers-forums	2015	0093	0.00	This does not fully answer your question, but it is certainly one consideration.	I am a PhD student in Computational Science, which is an interdisciplinary major spanning mathematics, computer science, and engineerning.
main-forums	answers-forums	2015	0097	0.40	A few possible problems: 1) Such an ID system seems a little intrusive.	In mathematics, we already have a database of this sort - two them, in fact, with in MathSciNet and Zentralblatt MATH.
main-forums	answers-forums	2015	0101	0.40	As an complement to the other answers, let me address the question of why planets tend towards tidal locking.	The other answers here are fantastic at explaining in a technical sense.
main-forums	answers-forums	2015	0102	3.00	Stars are rotating, but that's not the cause for their stability.	Stars rotate due to the angular momentum of the gas they formed from.
main-forums	answers-forums	2015	0104	4.40	It indeed appears the Andromeda galaxy (M31) and The Milky Way (MW) are en route to a collision.	In a few billion years, the Milky Way and Andromeda will collide.
main-forums	answers-forums	2015	0107	3.20	The short answer is: we are made from the "stuff" contributed by many stars.	It is highly unlikely that we're made out of stuff from only one star.
main-forums	answers-forums	2015	0108	3.40	All we know is this : Distant objects are receding from us at a rate proportional to their distance from us.	The expansion of space means that objects in cosmological distances are receding away from each other.
main-forums	answers-forums	2015	0111	3.40	Like Chris said above, stars rotate to conserve their angular momentum.	Stars are rotating, but that's not the cause for their stability.
main-forums	answers-forums	2015	0113	3.60	According to this website the peak visible magnitude will be about 10.5 around February 2nd.	The AAVSO data seems to indicate that it might have already peaked, at around 10.5 (visual).
main-forums	answers-forums	2015	0114	0.80	All of these effects are related to the 11 year solar cycle.	I will be specific to answering the part regarding the prediction of solar flares.
main-forums	answers-forums	2015	0117	0.80	We are moving "... relative to the comoving cosmic rest frame ... at some 371 km/s towards the constellation Leo".	There is no 'still' that is not relative to some other object.
main-forums	answers-forums	2015	0118	1.00	Yes, it's true that the apparent size of the Moon is 30 arcmin.	When you gaze at the moon "live", you are not seeing a still image.
main-forums	answers-forums	2015	0119	1.60	Let us assume the data for a globular cluster to be equivalent to that of M13.	Globular clusters occupy an interesting place in the spectrum of composite stellar systems.
main-forums	answers-forums	2015	0124	1.00	Why is the speed of light 299,792,458 m/s, and not (for instance) 3,1 or 4,3 x 10^44 m/s?	Speed of light being finite is one of the fundamentals of our Universe.
main-forums	answers-forums	2015	0129	3.20	As per your definition, a star formed in a binary system (hence near some gravitating body) is a generalised planet.	The main flaw with your definition of a "generalised planet" would be the boundary between stars and planets.
main-forums	answers-forums	2015	0141	2.00	A method used to calculate the distance between stars is 3 Dimensional trigonometry.	You only need two-dimensional trigonometry if you know the distances to the two stars and their angular separation.
main-forums	answers-forums	2015	0147	0.00	The farther away, the faster the galaxies move away from us.	Here is my answer to a similar question posted on the physics stack exchange website.
main-forums	answers-forums	2015	0169	0.60	Stars form in star-formation regions, which itself develop from molecular clouds.	It may be possible for a solar system like ours to exist outside of a galaxy.
main-forums	answers-forums	2015	0173	0.00	A black hole (briefly), is nothing more than a dead star whose mass was more than 3 solar masses.	I think you mean to ask, "What is the local sidereal time of Greenwhich?".
main-forums	answers-forums	2015	0183	1.40	Yes, but it does not stay in the same constellation.	Constellations are human constructs to make sense of the night sky.
main-forums	answers-forums	2015	0187	2.00	Asteroids are what are called minor planets - small inner solar system rocky bodies.	The objects you are refering to are actually two different objects: asteroids and comets.
main-forums	answers-forums	2015	0203	2.60	Here is a lexical decision task I wrote years ago using PHP and Javascript (github link).	Just for reference, I ended up writing simple web-based lexical decision task software myself.
main-forums	answers-forums	2015	0206	4.20	It's pretty difficult to imagine a person with Social Anxiety Disorder being an extrovert.	On the surface, it does seem like social anxiety disorder and extroversion shouldn't both exist in the same person.
main-forums	answers-forums	2015	0207	2.80	It is hard to delineate emotion completely from thoughts or sensations, because emotion can contain both.	Technically speaking, an emotion is not different from thought the way it is processed in brain, both involve neurotransmitters.
main-forums	answers-forums	2015	0208	0.00	I've found an additional concept that may be related to the original question: prototype theory.	According to current models of human concept learning, the answer to your question is both.
main-forums	answers-forums	2015	0224	0.00	There are individuals who possess extraordinary memory ability, sometimes called eidetic memory.	There are many arguments for why this is not the case.
main-forums	answers-forums	2015	0227	2.00	Spike trigger is a specific type or you could say a sub-set of reverse correlations, covariance and probabilities.	There's the naïve version of spike triggered averaging, and the sophisticated version.
main-forums	answers-forums	2015	0228	0.00	As mentioned in the other comments, ANOVA is problematic when mixing types of predictor variables.	I like to think of multitasking as rapid task switching.
main-forums	answers-forums	2015	0232	2.60	Q: What is the reason for people to implicitly trust their peers in extreme (or not) situations?	One human-being reliance on other(s) awareness is defined by the level of trust between the humans.
main-forums	answers-forums	2015	0243	2.60	Intrinsic reward is the emotional pay-off that you get by completing an activity.	According to Frederick Herzberg's two-factor theory of motivation, intrinsic rewards are motivators (e.g.
main-forums	answers-forums	2015	0245	0.00	Presumably the decision of drivers to slow down in response to work zone signage is influenced by many factors.	This short talk deals with issues of "cheating slightly" :Dan Ariely: Our buggy moral code.
main-forums	answers-forums	2015	0254	2.60	When studying adult IQ, general adult norms are often used.	Basically, what you do is you compare each age group IQ to the standardization sample.
main-forums	answers-forums	2015	0255	0.00	Some ancient historical precedent exists for preferring $10$, but also for $6$, so that's mixed support from Wikipedia on perfect numbers.	This is indeed possible, but I haven't seen it done experimentally for reasons other than feasibility.
main-forums	answers-forums	2015	0267	1.60	These are interesting studies, but the bottom line is: yes, environment affects cognitive abilities.	I'm not sure what you mean by cognitive capacity, but I absolutely believe that language shapes the way we think.
main-forums	answers-forums	2015	0279	0.00	Since this is a relatively new problem for behavioral researchers, I don't know that there is a common consensus.	I'll address just the first of your three sub-questions, the others have been answered by Chuck Sherrington.
main-forums	answers-forums	2015	0282	0.60	If non-human animals do have intelligence too, why is their intelligence not as advanced as humans?	Your own theory is bad because it seems to follow from a Lamarkian interpretation of evolutionary theory.
main-forums	answers-forums	2015	0286	1.80	The Hare Psychopathy Checklist is often used to assess psychopathy in clinical settings.	From an article entitled Can You Call a 9-Year-Old a Psychopath?
main-forums	answers-forums	2015	0300	3.80	I wrap steaks individually in freezer paper, then put them into ziploc freezer bags.	Wrap well in plastic (individually) and then put in a freezer bag.
main-forums	answers-forums	2015	0310	1.60	In addition to oil, make sure the grill is nice and hot before you start cooking.	I'd been using paper towels to oil the grill, and I just discovered that newspapers work a lot better.
main-forums	answers-forums	2015	0313	3.20	The best way I have found is to soak the ears in husk for several hours before grilling.	Soak whole ears in the husk in a bowl of water.
main-forums	answers-forums	2015	0315	2.60	There are actually quite a few differences between the different types of flour.	The difference is the amount of protein contained in the flour which can range from 5% to 15%.
main-forums	answers-forums	2015	0323	3.00	I've never adjusted the length of time based on number of eggs.	I don't boil eggs enough to keep a feel for the timing...
main-forums	answers-forums	2015	0326	1.40	I just hold the cheese closer to the edge away from the grater.	By the wording of the question, I'm pretty sure you're using one of those pyramidal graters or a "sheet" grater.
main-forums	answers-forums	2015	0328	1.60	I've stored pancakes in the freezer for over two month and not had any freezer burn.	Its going to depend on the type of packaging and also the freezer.
main-forums	answers-forums	2015	0330	1.60	Break the bulb into cloves, breaking off the bottom and the dry stick that goes up the middle.	lay down a knife horizontaly on the cloves and hit it.
main-forums	answers-forums	2015	0336	1.00	I managed to find this recipe, I think this is where I got the idea.	I've only made a couple of bbq sauces, but they've always come out really well.
main-forums	answers-forums	2015	0337	1.80	I  believe one cannot taste the difference between minced(canned) and fresh garlic once it is cooked.	In my experience, fresh garlic is great for when you want texture, or to slow down the flavour infusion.
main-forums	answers-forums	2015	0341	1.80	I grill salmon that I get with the skin on.	Salmon is a great choice and it's readily available pretty much everywhere.
main-forums	answers-forums	2015	0344	1.40	The recipe I work from has you put the meat in the freezer, then pan sear it.	Starting with a whole chilled piece of meat, I quickly pour boiling water over all the outside surface.
