main-news	headlines	2013	0000	2.6	Drug lord captured by marines in Mexico	Suspected drug lord known as ‘El Taliban’ held in Mexico
main-news	headlines	2013	0001	4.4	SC dismisses govt's review plea in Vodafone tax case	SC dismisses govt's review petition on Vodafone tax verdict
main-news	headlines	2013	0002	2.6	Explosion hits oil pipeline in Syria's Homs	Explosion hits pipeline as Assad attacks cities
main-news	headlines	2013	0003	3.8	NATO Soldier Killed In Afghan Attack	NATO soldier killed in S. Afghanistan
main-news	headlines	2013	0004	4.2	Castro celebrates 86th birthday Monday	Fidel Castro celebrates 86th birthday
main-news	headlines	2013	0005	3	Israel ex-spy warns against 'messianic' Iran war	Israeli ex-spy boss: no trust in leadership over Iran – video
main-news	headlines	2013	0006	3.8	Eye Opener: Supreme Court rules on Arizona immigration law	U.S. Supreme Court issues split ruling on Arizona immigration law
main-news	headlines	2013	0007	3.2	NATO traces path out of Afghanistan	NATO Leaders Commit to Afghanistan Transition
main-news	headlines	2013	0008	4	Syria says suicide bomber kills 10 in Damascus	Damascus 'suicide bombing' kills 10
main-news	headlines	2013	0009	0.8	Sachin Tendulkar says I'm not God, I'm Sachin	Sachin Tendulkar scores cricket's first 100th century
main-news	headlines	2013	0011	2.4	Australian PM Gillard set to win leadership challenge	Australian PM defiant under pressure over leadership
main-news	headlines	2013	0012	2.4	Obama backs Philippines over South China Sea	Obama says clear rules needed to calm South China Sea
main-news	headlines	2013	0013	3.2	Teenager in China kills 8, wounds 5 in knife attack	Teenager kills 8 in knife attack
main-news	headlines	2013	0014	3.8	Syrian rebels move command from Turkey to Syria	Free Syrian Army moves headquarters from Turkey to Syria
main-news	headlines	2013	0015	0.4	Knesset speaker: Obama reelection bad for Israel	7 states sue over Obama administration's birth control rule
main-news	headlines	2013	0017	2.8	Greece bond exchange the largest debt restructuring in history	Greece secures biggest debt deal in history
main-news	headlines	2013	0018	1	Putin 'Wins Russian Presidential Election'	Polls open in Russian presidential election
main-news	headlines	2013	0020	0.2	Indian finance minister quits to run for president	Julian Assange Plans to Run for Australian Senate
main-news	headlines	2013	0021	3.8	Jerry Sandusky found guilty in child sex abuse trial	Sandusky found guilty in child sex abuse trial
main-news	headlines	2013	0022	2.4	Three Tibetans self-immolate in western China: report	7 Tibetans self-immolate in China
main-news	headlines	2013	0023	3.6	White House in damage control over Obama Supreme Court remarks	Fact check: Obama's Supreme Court remarks
main-news	headlines	2013	0024	2	Annan warns talks of Syria risks	Putin, Annan meet on Syria crisis
main-news	headlines	2013	0025	1.4	Quartet calls on Israelis, Palestinians to end irritants	Occupation to confiscate 30 dunums of Palestinian land in Deir Estia
main-news	headlines	2013	0026	4.8	Saudis to permit women to compete in Olympics	Saudi Women Allowed To Compete At Olympics
main-news	headlines	2013	0027	2.2	Nigeria university mass attacked by gunmen	Nigeria: University Bombed in North
main-news	headlines	2013	0029	3.2	China's Cabinet promises to boost economy	China's Wen promises job creation
main-news	headlines	2013	0033	1	Tropical Storm Isaac boosts jobless claims	Tropical Storm Joyce forms, stays in open Atlantic
main-news	headlines	2013	0035	3.2	Freddie Starr Arrested In Savile Abuse Probe	Third man arrested in Savile sex abuse probe
main-news	headlines	2013	0036	5	Romney announces Paul Ryan as running mate	Romney names Ryan as running mate
main-news	headlines	2013	0037	3.6	Stocks rise early after Greek deal, then flatten	Stocks edge higher after Greek debt deal
main-news	headlines	2013	0038	4	Suicide bombing rocks elite Yemen military camp	Suicide bombers attack Yemen military posts
main-news	headlines	2013	0039	2.2	NATO: 2 International Troops Killed in Afghanistan	Three NATO troops killed in one day in Afghanistan
main-news	headlines	2013	0040	1.8	Moscow protesters demand Vladimir Putin's resignation	Moscow protest against Vladimir Putin smaller and quieter
main-news	headlines	2013	0042	1	French election turnout higher than expected	French presidential election: first round - live updates
main-news	headlines	2013	0043	4.4	Australia to establish the world's largest marine reserve	Australia creates world's largest marine reserves
main-news	headlines	2013	0044	1.6	Two U.S. soldiers shot, killed by Afghan soldier	Two British soldiers killed by Afghan policeman
main-news	headlines	2013	0045	1.4	Italy soldiers die in Afghanistan	Two UK Soldiers Killed In Afghanistan
main-news	headlines	2013	0046	4	Abbas to lead Palestinian unity government	Abbas proposed as PM in interim unity government
main-news	headlines	2013	0047	2.8	Egypt’s Coptic Church Names New Pope	Egypt's Coptic Church Prepares to Choose Pope
main-news	headlines	2013	0048	3.6	Malawi Officially Confirms President's Death	Malawi confirms President Mutharika's death
main-news	headlines	2013	0049	3.8	Mali's Tuareg rebels declare independence	Mali rebels declare independent 'Azawad'
main-news	headlines	2013	0050	1.4	Lance Armstrong stripped of Tour de France titles	Lance Armstrong plots strategy after loss of titles
main-news	headlines	2013	0051	1	Egypt votes on final day of presidential election	Polls open in France for presidential election
main-news	headlines	2013	0053	0.6	Is Madeleine McCann Still Alive?	Reopen Madeleine case, police urge
main-news	headlines	2013	0055	1.4	Aussie surfers find stricken asylum seekers	Mayday: fears for asylum seekers
main-news	headlines	2013	0056	3	ISAF: 4 coalition troops killed in attack involving Afghan police	NATO says four troops killed in "insider" attack in Afghan south
main-news	headlines	2013	0058	3.2	UN Security Council unanimous vote on Syria	UN Security Council to vote on up to 300 Syria monitors
main-news	headlines	2013	0059	5	Gunman kills 6 in shooting at Wisconsin Sikh temple	Gunman kills six in shooting at Sikh temple in Wisconsin
main-news	headlines	2013	0060	0.6	Audi to buy motorcycle maker Ducati	Probe into motor insurance market
main-news	headlines	2013	0062	4.2	China news agency: Still hope for Syria peace	China state news agency: There's still hope for Syria peace
main-news	headlines	2013	0063	0.4	22 dead in suicide attack on Yemen police academy	AU forces intensify attack on Somali rebels
main-news	headlines	2013	0064	1.2	South Korea Orders Immediate Shutdown of 2 Nuclear Reactors	South Korea to boost nuclear power?
main-news	headlines	2013	0066	1.6	US, allies to set demands for Iran nuclear talks	'Iran won't accept pre-conditions to nuclear talks'
main-news	headlines	2013	0067	4.8	AOL says to sell 800 patents to Microsoft for $1.0 bn	AOL to sell 800 patents to Microsoft for $1 billion
main-news	headlines	2013	0068	1.2	Thousands of troops to march for Jubilee	Thousands flock to Amsterdam for Queen's Day
main-news	headlines	2013	0069	0.8	Middle East: Israel: Hamas Leader Convicted	Middle East: Iraq: 17 Prisoners Escape in Kirkuk
main-news	headlines	2013	0070	4.2	Navy Jet Crashes Into Apartment Building	US Navy Jet Crashes into Apartment Block
main-news	headlines	2013	0071	0.6	Woman dies after abortion refusal	Woman dies after cliff collapses in Dorset
main-news	headlines	2013	0073	2.2	U.S. and Turkey weigh no-fly zones for Syria	U.S. and Turkey Tighten Coordination on Syria
main-news	headlines	2013	0074	3.6	Death toll rises to 236 after Brazzaville blasts	Rep. of Congo: 236 Dead After Arms Depot Blasts
main-news	headlines	2013	0075	1	I'll Have Another retired to stud	I'll Have Another wins Preakness
main-news	headlines	2013	0076	0.6	Syria journalists rescue bid fails	Journalists smuggled out of Homs
main-news	headlines	2013	0077	1.8	New sex claim hits Secret Service	New rules for US Secret Service
