main-news	headlines	2014	0000	3	Mall attackers used 'less is more' strategy	In Kenya, attackers used 'less is more' strategy
main-news	headlines	2014	0002	3.8	Weak earnings drag stocks lower	Weak earnings drag stocks lower on Wall Street
main-news	headlines	2014	0003	3.2	6.8 quake strikes off Solomon Islands	Magnitude 6.3 quake strikes off Solomon Islands: USGS
main-news	headlines	2014	0004	4.6	Liquid ammonia leak kills 15 in Shanghai	Liquid ammonia leak kills at least 15 in Shanghai
main-news	headlines	2014	0005	4	Friends of Syria recognizes opposition coalition as legitimate representative of Syrian people	U.S., Friends of Syria recognise opposition as sole representative
main-news	headlines	2014	0006	3	Weiner stays in NYC mayor's race amid new sexting scandal	Weiner shrugs off latest online sex scandal
main-news	headlines	2014	0007	0	Death toll rises in Russia plane crash	Death toll rises to 39 in Italy coach crash
main-news	headlines	2014	0008	2.8	Indian media: Commonwealth summit	Indian PM snubs Commonwealth summit
main-news	headlines	2014	0011	5	Syria military police chief defects to opposition	Syria military police chief defects to rebels
main-news	headlines	2014	0012	4.6	Boeing 787 Dreamliner catches fire; stock takes a beating	Boeing stock tumbles after fire on 787 Dreamliner
main-news	headlines	2014	0013	2.6	Yvette Cooper backs gay marriage bill	White House backs gay marriage
main-news	headlines	2014	0014	3.8	Five killed in Belgian coach crash	Teenagers among 5 dead in Belgian bus crash
main-news	headlines	2014	0015	3.4	Gunmen abduct seven foreign workers in Nigeria	Seven foreign workers kidnapped in Nigeria
main-news	headlines	2014	0016	5	Swiss tourist 'gang-raped' in India	Swiss tourist gang raped in India, say police
main-news	headlines	2014	0017	4.2	Palestinians clash with Israeli forces in West Bank, Jerusalem	Palestinians clash with security forces in W. Bank
main-news	headlines	2014	0018	4.6	Israel planes strike inside Syria	Israel launches airstrike into Syria
main-news	headlines	2014	0019	0.4	Iranians Vote in Presidential Election	Keita Wins Mali Presidential Election
main-news	headlines	2014	0020	2.8	100 killed in new Darfur tribal clashes	'9 Dead' in New Darfur Tribal Clash
main-news	headlines	2014	0021	1.4	Protest against US drone strikes in Pak postponed	6 killed in U.S. drone strike in NW Pakistan
main-news	headlines	2014	0022	3.2	12 killed in bus accident in Pakistan	10 killed in road accident in NW Pakistan
main-news	headlines	2014	0023	5	Carney sets high bar to change at BoE	Carney sets high bar to changes at Bank of England
main-news	headlines	2014	0024	2.4	8 arrested after deadly Bangladesh building collapse	Four arrested as Bangladesh building toll rises to 352
main-news	headlines	2014	0025	2.8	Suicide bomber kills 3 at US base in Afghanistan	Suicide bombers attack US base in Afghanistan
main-news	headlines	2014	0026	0.6	Afghans flock to colleges, even as Taliban loom	Afghan District Governor Defects To Taliban
