main-captions	images	2014	0001	4.4	Two green and white trains sitting on the tracks.	Two green and white trains on tracks.
main-captions	images	2014	0002	2.6	A small white cat with glowing eyes standing underneath a chair.	A white cat stands on the floor.
main-captions	images	2014	0003	3.2	A large boat in the water at the marina.	A large boat on the sea.
main-captions	images	2014	0004	4	a bus driving in a street.	Red double decker bus driving down street.
main-captions	images	2014	0006	4.8	A passenger train waiting in a station.	A passenger train sits in the station.
main-captions	images	2014	0007	3.4	a woman at a dinner table writing on her notebook.	Woman at table busy with something.
main-captions	images	2014	0008	3.8	An Apple computer sitting on the floor.	A Macintosh computer sitting on the floor.
main-captions	images	2014	0009	3.4	A close-up of a brown horse's head.	A side view of a horse's head.
main-captions	images	2014	0010	2.8	A group of people eat at a table outside.	Group of elderly people sitting around a table.
main-captions	images	2014	0012	3.8	A jockey riding a horse.	A jockey riding a horse in a pen.
main-captions	images	2014	0014	4	The man is riding a motorcycle down the road.	A man is riding a red motorcycle on the road.
main-captions	images	2014	0015	3.8	A woman riding a brown horse.	A young girl riding a brown horse.
main-captions	images	2014	0017	0	A kid jumping a ledge with a bike.	A black and white cat playing with a blanket.
main-captions	images	2014	0021	3	A black dog standing in front of yellow flowers.	A black dog standing in a field.
main-captions	images	2014	0022	4.4	Close up of a bottle of water.	A close up view of a bottle of water.
main-captions	images	2014	0023	0.6	A close up of a brown faced cat.	A close up of an ostrich face.
main-captions	images	2014	0024	3.2	sheep standing in afield.	A sheep grazing in a field.
main-captions	images	2014	0026	3.6	A longed-haired cat with it's eyes closed.	A close up of a cat with its eyes closed.
main-captions	images	2014	0027	2.6	A woman in a gray shirt smiles for the camera while the woman behind her makes a face.	A woman with a surprised look on her face is holding a smiling woman from behind.
main-captions	images	2014	0028	0.6	A silver and blue Amtrak train on the tracks near a small train station.	A small white car parked at the gas station.
main-captions	images	2014	0029	0	A person in a blue shirt reclines near a coffee table and television.	A person stands on the motorcycle seat and pops a wheelie.
main-captions	images	2014	0031	1.4	A black and white photo of a woman showing a horse.	a black and white photo of cows in their stalls.
main-captions	images	2014	0032	4.2	A dark brown horse standing in a field.	A brown horse stands in a lush green field.
main-captions	images	2014	0033	0	A pitched tent with a horse in the background.	A black and white lamb with other lambs in the background.
main-captions	images	2014	0038	4	A group of people sitting around a table with food on it.	A group of people sit around a table with food and beer.
main-captions	images	2014	0040	3.8	A brown horse stands in a lush green field.	A brown horse in a green field.
main-captions	images	2014	0041	4	a black and white cow in hay.	A black and white cow in a pen with hay.
